B365H,B365A,res,tendencia_H,tendencia_A
1.14,17.0,-1,2.3333333333333335,0.0
6.5,1.44,0,2.3333333333333335,2.3333333333333335
5.0,1.66,1,2.3333333333333335,1.6666666666666667
1.57,6.0,1,0.3333333333333333,0.6666666666666666
5.5,1.64,-1,0.0,1.3333333333333333
2.0,4.0,1,1.6666666666666667,1.3333333333333333
2.75,2.62,1,0.0,0.6666666666666666
2.1,3.75,-1,2.3333333333333335,1.3333333333333333
2.14,3.5,-1,0.3333333333333333,0.3333333333333333
1.33,10.0,-1,1.3333333333333333,2.0
2.14,3.6,1,1.3333333333333333,1.6666666666666667
4.2,1.91,0,0.3333333333333333,3.0
2.4,3.1,-1,1.6666666666666667,1.3333333333333333
1.67,6.0,0,2.0,3.0
2.5,3.1,1,2.0,0.6666666666666666
2.15,3.5,-1,1.3333333333333333,0.3333333333333333
1.55,6.5,0,0.3333333333333333,2.0
1.53,7.0,-1,1.3333333333333333,1.0
1.73,5.0,-1,0.3333333333333333,1.0
21.0,1.13,1,0.6666666666666666,2.3333333333333335
2.1,3.3,-1,0.6666666666666666,2.3333333333333335
2.38,3.0,1,2.3333333333333335,2.0
3.25,2.3,0,0.6666666666666666,1.3333333333333333
3.3,2.3,-1,1.3333333333333333,1.6666666666666667
2.05,4.0,0,0.3333333333333333,0.0
1.91,4.33,0,1.0,0.3333333333333333
1.67,6.0,-1,3.0,1.0
1.91,4.5,1,1.3333333333333333,2.0
1.14,15.0,-1,2.3333333333333335,2.3333333333333335
1.36,8.5,0,2.0,1.3333333333333333
1.53,6.5,-1,1.0,1.3333333333333333
2.55,3.1,1,0.0,2.3333333333333335
2.05,4.0,0,1.3333333333333333,1.0
1.73,5.5,-1,2.3333333333333335,2.0
1.85,4.75,-1,2.0,2.0
1.29,10.0,0,1.3333333333333333,1.0
2.0,4.0,1,1.0,0.3333333333333333
17.0,1.17,0,1.0,3.0
4.75,1.7,1,0.6666666666666666,2.0
1.8,4.5,0,2.0,0.6666666666666666
1.17,17.0,-1,3.0,1.6666666666666667
1.5,7.5,1,1.0,0.0
2.3,3.3,1,1.3333333333333333,2.0
4.0,2.05,1,2.0,0.3333333333333333
3.0,2.5,1,1.3333333333333333,1.3333333333333333
2.15,3.5,-1,1.0,0.6666666666666666
1.95,4.33,-1,2.3333333333333335,3.0
2.8,2.7,1,0.3333333333333333,0.3333333333333333
1.18,15.0,-1,2.0,0.3333333333333333
2.9,2.5,1,1.3333333333333333,1.6666666666666667
1.67,5.0,1,1.3333333333333333,0.3333333333333333
1.4,8.5,-1,1.6666666666666667,1.0
2.15,3.75,0,2.0,1.6666666666666667
2.05,4.0,-1,2.0,1.3333333333333333
2.15,3.8,1,0.3333333333333333,1.3333333333333333
2.0,4.2,1,1.3333333333333333,1.0
2.88,2.6,0,1.0,2.0
4.75,1.8,-1,1.0,3.0
19.0,1.13,1,0.0,3.0
3.0,2.45,0,0.3333333333333333,2.3333333333333335
1.62,5.5,-1,3.0,2.3333333333333335
2.25,3.5,0,1.6666666666666667,1.0
1.91,4.33,-1,1.0,1.3333333333333333
3.3,2.3,-1,0.0,1.0
1.44,7.5,-1,1.6666666666666667,1.3333333333333333
1.85,4.75,-1,1.0,0.0
2.55,2.88,-1,0.3333333333333333,1.3333333333333333
2.3,3.4,-1,1.0,0.6666666666666666
3.6,2.1,0,1.0,2.3333333333333335
1.08,29.0,-1,3.0,3.0
1.08,34.0,-1,,
1.6,5.75,0,,
1.6,6.0,1,,
1.85,4.5,0,,
2.0,4.0,-1,,
1.6,6.0,0,,
1.53,7.0,-1,,
2.5,3.1,1,,
1.57,5.5,0,,
10.0,1.3,1,,
15.0,1.22,1,,
7.0,1.5,1,,
3.75,2.1,-1,,
2.9,2.63,1,,
1.44,8.5,-1,,
3.0,2.5,1,,
2.2,3.5,-1,,
3.5,2.15,1,,
3.6,2.0,1,,
1.53,7.0,1,,
1.4,8.0,-1,,
2.5,3.1,0,,
2.0,4.1,-1,,
1.36,8.5,-1,,
2.8,2.63,1,,
1.91,4.2,-1,,
2.2,3.5,-1,,
2.6,2.9,0,,
1.11,25.0,-1,,
1.3,10.0,-1,,
1.22,11.0,-1,1.3333333333333333,2.0
1.61,6.0,0,2.0,2.3333333333333335
2.04,3.6,1,1.0,2.3333333333333335
1.4,8.0,-1,1.3333333333333333,0.3333333333333333
3.1,2.1,0,2.0,1.3333333333333333
1.4,8.0,-1,2.3333333333333335,2.0
3.3,2.25,1,0.0,1.3333333333333333
3.1,2.25,1,0.3333333333333333,0.3333333333333333
2.7,2.5,-1,0.0,1.3333333333333333
1.8,4.1,-1,0.3333333333333333,3.0
10.0,1.3,-1,3.0,2.3333333333333335
1.61,6.25,-1,2.3333333333333335,1.0
1.36,9.0,-1,1.3333333333333333,0.6666666666666666
2.5,2.75,1,0.3333333333333333,0.6666666666666666
2.5,2.89,-1,2.0,1.0
3.5,2.04,1,0.6666666666666666,2.0
2.79,2.79,1,2.3333333333333335,1.3333333333333333
2.62,2.7,0,1.3333333333333333,2.0
1.39,9.0,-1,1.3333333333333333,0.3333333333333333
1.44,8.5,-1,1.0,0.3333333333333333
2.45,2.62,-1,1.3333333333333333,1.6666666666666667
1.28,10.0,-1,1.6666666666666667,3.0
2.1,3.89,1,0.3333333333333333,3.0
1.66,4.5,0,2.3333333333333335,2.3333333333333335
4.0,2.0,1,0.3333333333333333,2.3333333333333335
1.39,10.0,1,1.3333333333333333,1.3333333333333333
2.39,3.1,1,1.0,1.0
2.25,3.2,-1,2.3333333333333335,0.6666666666666666
1.61,5.5,0,0.6666666666666666,0.6666666666666666
2.25,3.29,-1,0.3333333333333333,2.3333333333333335
2.1,3.75,1,1.3333333333333333,1.3333333333333333
2.1,3.1,-1,0.6666666666666666,2.0
1.44,7.5,-1,2.3333333333333335,1.0
12.0,1.25,1,1.6666666666666667,2.3333333333333335
1.5,7.5,0,0.3333333333333333,1.0
3.29,2.37,1,2.0,1.3333333333333333
2.1,4.0,0,3.0,1.0
1.72,5.0,-1,1.3333333333333333,0.6666666666666666
1.3,10.0,-1,1.6666666666666667,1.3333333333333333
1.85,4.33,-1,2.0,0.3333333333333333
1.36,9.5,0,1.0,0.0
4.5,1.75,-1,2.0,0.6666666666666666
1.66,5.5,1,1.3333333333333333,2.0
1.61,6.0,0,1.3333333333333333,3.0
3.1,2.39,1,0.0,2.0
5.25,1.72,-1,0.0,3.0
2.14,3.6,1,1.0,0.0
2.7,2.6,0,1.3333333333333333,1.0
2.04,4.0,1,1.0,2.0
2.29,3.2,0,1.0,2.3333333333333335
1.85,4.5,-1,1.3333333333333333,1.0
1.36,7.5,-1,3.0,0.0
3.29,2.25,-1,2.3333333333333335,2.3333333333333335
2.37,3.29,1,2.3333333333333335,0.3333333333333333
1.19,12.0,0,2.3333333333333335,1.3333333333333333
2.29,3.39,1,0.3333333333333333,0.3333333333333333
1.44,8.0,1,2.0,1.0
1.6,6.5,-1,0.3333333333333333,1.0
4.75,1.64,0,1.3333333333333333,2.3333333333333335
2.5,2.75,0,2.0,0.6666666666666666
10.0,1.28,1,1.3333333333333333,2.3333333333333335
2.14,3.75,-1,1.0,0.3333333333333333
1.22,15.0,-1,1.3333333333333333,2.3333333333333335
1.83,4.75,1,0.3333333333333333,1.3333333333333333
1.66,5.5,1,1.3333333333333333,1.3333333333333333
3.79,1.95,1,0.3333333333333333,1.3333333333333333
3.1,2.39,-1,1.0,1.6666666666666667
1.28,9.5,-1,2.3333333333333335,3.0
1.8,4.5,0,0.3333333333333333,1.0
2.29,3.1,1,0.3333333333333333,3.0
1.85,4.5,1,2.0,1.3333333333333333
1.5,6.5,-1,3.0,1.3333333333333333
1.9,4.0,-1,0.3333333333333333,1.3333333333333333
1.75,4.75,0,3.0,2.0
1.9,4.0,-1,2.3333333333333335,0.3333333333333333
1.12,21.0,-1,2.3333333333333335,1.0
2.25,3.25,-1,3.0,0.3333333333333333
2.2,3.29,-1,0.6666666666666666,0.3333333333333333
2.45,3.2,-1,0.3333333333333333,1.0
2.04,3.79,-1,0.3333333333333333,1.3333333333333333
1.95,3.75,1,1.0,2.0
1.22,13.0,-1,1.0,0.6666666666666666
2.37,2.87,0,0.3333333333333333,1.0
3.5,2.14,-1,0.3333333333333333,2.0
3.75,2.0,1,2.0,3.0
2.04,3.75,0,1.3333333333333333,0.0
4.75,1.66,0,1.0,3.0
10.0,1.25,1,0.3333333333333333,3.0
2.04,3.6,0,1.0,1.3333333333333333
1.57,6.0,0,2.0,2.3333333333333335
1.16,17.0,-1,2.0,3.0
4.2,2.04,-1,1.0,2.0
1.44,7.0,0,1.0,0.0
1.16,15.0,-1,2.3333333333333335,1.3333333333333333
3.7,2.1,-1,1.0,2.0
2.2,3.29,-1,1.3333333333333333,2.3333333333333335
1.72,5.25,1,1.3333333333333333,1.0
1.44,7.5,-1,2.3333333333333335,1.0
1.72,5.0,0,0.3333333333333333,0.3333333333333333
3.2,2.37,-1,1.3333333333333333,1.3333333333333333
2.14,3.6,1,1.0,1.3333333333333333
1.9,4.5,-1,1.3333333333333333,1.3333333333333333
3.5,2.1,1,0.6666666666666666,1.0
1.39,8.0,-1,2.0,2.0
2.87,2.62,-1,1.6666666666666667,1.3333333333333333
13.0,1.25,1,0.0,2.3333333333333335
1.75,5.25,1,1.0,0.3333333333333333
2.0,3.79,1,2.0,2.3333333333333335
5.75,1.5,1,1.3333333333333333,2.0
1.55,5.5,-1,2.0,0.6666666666666666
1.44,7.0,-1,1.0,0.6666666666666666
1.44,6.5,-1,2.3333333333333335,1.3333333333333333
1.64,5.25,-1,1.3333333333333333,2.0
1.72,4.75,-1,2.3333333333333335,3.0
3.1,2.45,0,0.0,1.6666666666666667
1.19,13.0,-1,2.0,2.0
2.14,4.0,-1,0.3333333333333333,0.0
2.79,2.7,0,0.3333333333333333,1.0
1.7,5.25,-1,2.0,1.3333333333333333
1.8,4.75,1,1.3333333333333333,2.0
1.8,5.0,-1,2.0,0.0
15.0,1.18,0,0.6666666666666666,2.3333333333333335
2.79,2.39,0,2.0,1.0
1.25,15.0,-1,3.0,0.3333333333333333
2.2,3.6,-1,1.0,1.3333333333333333
1.9,4.33,-1,1.3333333333333333,0.3333333333333333
2.62,2.79,0,1.3333333333333333,3.0
3.5,2.14,1,0.0,2.0
2.29,3.0,-1,1.0,1.3333333333333333
6.0,1.53,-1,1.0,3.0
2.5,2.87,1,0.3333333333333333,2.0
3.39,2.25,1,2.0,3.0
1.7,4.75,-1,2.0,2.0
1.75,5.25,-1,0.3333333333333333,0.0
1.75,4.75,-1,0.3333333333333333,1.6666666666666667
1.14,19.0,-1,1.6666666666666667,2.0
1.8,4.75,0,0.0,1.3333333333333333
1.14,17.0,-1,3.0,3.0
2.0,3.7,-1,0.3333333333333333,2.0
2.54,2.87,0,0.0,1.0
11.0,1.25,1,0.3333333333333333,2.3333333333333335
2.5,2.87,-1,1.0,1.3333333333333333
9.0,1.3,1,2.0,2.3333333333333335
2.5,2.89,0,0.6666666666666666,1.0
1.44,8.5,-1,3.0,0.6666666666666666
1.57,5.75,-1,1.0,0.6666666666666666
3.6,2.04,1,0.3333333333333333,1.0
1.9,4.33,-1,2.0,0.3333333333333333
6.5,1.44,1,2.3333333333333335,1.6666666666666667
3.5,2.04,1,1.3333333333333333,1.3333333333333333
1.85,5.0,-1,1.3333333333333333,1.3333333333333333
2.2,3.1,1,0.3333333333333333,1.0
1.5,6.5,-1,0.0,0.6666666666666666
1.9,4.0,0,2.0,0.3333333333333333
1.12,19.0,0,2.3333333333333335,1.0
1.72,4.75,-1,1.3333333333333333,1.6666666666666667
1.19,13.0,-1,2.3333333333333335,1.0
2.87,2.62,1,1.6666666666666667,1.6666666666666667
7.5,1.57,1,0.6666666666666666,2.3333333333333335
1.66,5.0,1,2.0,1.3333333333333333
1.44,7.5,0,0.6666666666666666,2.0
2.25,3.2,-1,1.0,0.6666666666666666
1.44,7.5,-1,2.3333333333333335,1.0
2.39,3.0,-1,1.6666666666666667,1.0
9.5,1.33,0,0.3333333333333333,3.0
1.9,4.5,0,1.6666666666666667,1.3333333333333333
13.0,1.19,0,0.3333333333333333,2.0
2.62,2.79,-1,1.3333333333333333,3.0
2.79,2.5,-1,1.0,3.0
2.6,2.75,-1,0.6666666666666666,1.3333333333333333
1.44,6.5,-1,0.0,0.3333333333333333
1.75,4.75,-1,2.3333333333333335,2.0
1.08,26.0,-1,3.0,1.3333333333333333
1.5,6.5,0,1.0,1.3333333333333333
1.16,17.0,-1,2.3333333333333335,1.0
2.37,3.5,-1,1.3333333333333333,1.3333333333333333
2.04,3.5,-1,2.3333333333333335,0.0
2.29,3.39,0,0.3333333333333333,1.3333333333333333
5.0,1.61,1,2.0,1.3333333333333333
2.0,3.79,0,0.3333333333333333,0.0
1.9,4.33,0,1.6666666666666667,1.3333333333333333
1.66,6.0,0,2.0,0.0
10.0,1.28,1,2.0,3.0
1.85,4.0,1,1.0,2.3333333333333335
1.14,15.0,-1,0.3333333333333333,0.3333333333333333
2.14,3.75,0,2.0,1.3333333333333333
4.5,1.72,-1,0.0,2.0
1.44,7.5,-1,2.3333333333333335,0.3333333333333333
1.36,9.5,0,2.0,1.0
2.75,2.7,1,2.3333333333333335,0.0
2.7,2.79,0,2.0,2.3333333333333335
2.25,3.5,-1,2.0,1.3333333333333333
6.5,1.44,1,1.3333333333333333,3.0
2.54,3.0,0,2.3333333333333335,2.3333333333333335
3.25,2.29,-1,1.0,0.3333333333333333
3.0,2.45,1,0.6666666666666666,1.3333333333333333
3.0,2.37,1,0.3333333333333333,1.0
4.0,2.04,1,3.0,2.0
1.25,10.0,1,1.3333333333333333,2.3333333333333335
1.72,4.75,-1,1.0,0.3333333333333333
1.8,5.0,-1,1.0,0.0
2.54,3.1,1,1.0,1.3333333333333333
6.5,1.5,0,1.0,1.3333333333333333
1.57,6.0,0,2.0,1.0
1.66,6.0,-1,2.3333333333333335,2.0
1.05,34.0,-1,3.0,0.6666666666666666
2.89,2.5,-1,1.3333333333333333,1.3333333333333333
1.5,6.5,1,0.3333333333333333,1.0
2.54,2.75,1,0.3333333333333333,2.3333333333333335
1.61,5.5,-1,1.0,2.0
1.39,10.0,-1,2.0,1.3333333333333333
2.54,2.7,1,1.0,0.3333333333333333
2.04,3.29,1,1.0,1.0
2.1,3.1,1,2.3333333333333335,2.3333333333333335
5.0,1.72,-1,0.3333333333333333,3.0
2.7,2.62,1,1.0,1.6666666666666667
2.14,3.5,-1,2.0,1.3333333333333333
2.0,3.75,-1,2.3333333333333335,2.0
2.25,3.0,-1,0.3333333333333333,1.3333333333333333
1.75,5.0,-1,1.3333333333333333,1.3333333333333333
2.7,2.89,0,0.6666666666666666,1.0
2.0,3.79,1,1.3333333333333333,0.3333333333333333
1.08,23.0,-1,1.6666666666666667,1.3333333333333333
2.5,2.87,0,1.3333333333333333,1.0
2.29,3.1,1,1.3333333333333333,0.0
2.2,3.5,-1,1.3333333333333333,1.3333333333333333
1.19,15.0,-1,3.0,2.0
2.75,2.6,-1,2.3333333333333335,1.3333333333333333
2.14,3.39,0,1.6666666666666667,0.3333333333333333
1.28,9.5,0,2.0,0.3333333333333333
2.04,3.6,1,1.0,0.6666666666666666
6.0,1.53,1,0.3333333333333333,1.6666666666666667
3.25,2.25,1,1.3333333333333333,1.0
4.75,1.72,1,0.3333333333333333,2.3333333333333335
1.53,6.0,1,0.6666666666666666,1.3333333333333333
1.66,5.0,-1,1.3333333333333333,1.3333333333333333
2.37,3.2,-1,0.3333333333333333,1.0
1.33,8.5,-1,1.6666666666666667,3.0
2.04,3.75,0,2.0,3.0
2.29,3.25,-1,1.0,1.3333333333333333
1.6,6.0,1,1.6666666666666667,1.0
2.2,3.1,-1,0.3333333333333333,0.6666666666666666
2.37,3.29,-1,2.0,1.0
3.0,2.29,-1,1.3333333333333333,2.3333333333333335
2.79,2.62,-1,0.0,1.3333333333333333
7.5,1.44,0,0.6666666666666666,2.3333333333333335
1.44,7.5,-1,2.0,0.3333333333333333
1.5,7.5,-1,2.3333333333333335,1.6666666666666667
1.12,17.0,0,2.3333333333333335,2.0
1.72,4.75,0,1.0,1.0
2.0,3.79,-1,1.0,2.3333333333333335
4.0,1.85,0,3.0,3.0
2.37,3.0,1,1.6666666666666667,2.0
1.44,7.0,0,1.3333333333333333,0.0
2.75,2.6,0,1.0,0.3333333333333333
7.5,1.53,1,1.3333333333333333,1.6666666666666667
2.0,3.75,0,0.3333333333333333,2.3333333333333335
1.08,21.0,-1,1.3333333333333333,2.0
2.5,3.1,1,1.0,1.3333333333333333
1.95,4.33,-1,1.0,0.0
2.39,3.0,-1,0.3333333333333333,1.3333333333333333
2.25,3.29,0,0.0,2.3333333333333335
1.95,4.0,1,0.0,0.6666666666666666
3.2,2.29,1,1.3333333333333333,3.0
2.37,3.1,-1,1.0,1.0
3.2,2.25,0,2.3333333333333335,2.0
1.72,4.75,-1,1.0,1.0
9.5,1.33,1,1.0,3.0
1.8,4.75,-1,1.6666666666666667,1.0
2.89,2.37,0,3.0,1.3333333333333333
1.08,19.0,-1,2.0,0.0
1.61,5.5,-1,1.3333333333333333,0.6666666666666666
1.53,6.0,-1,2.3333333333333335,1.0
2.1,3.5,-1,1.0,1.0
2.39,3.0,1,1.0,2.0
1.19,12.0,-1,2.3333333333333335,1.0
2.87,2.7,-1,0.0,1.6666666666666667
4.75,1.8,1,1.3333333333333333,1.6666666666666667
1.5,6.5,-1,3.0,2.0
2.0,3.79,0,1.0,1.3333333333333333
2.14,3.39,-1,0.6666666666666666,1.3333333333333333
2.04,3.6,1,0.0,1.3333333333333333
3.1,2.29,-1,0.0,1.3333333333333333
1.95,4.2,0,0.3333333333333333,0.6666666666666666
10.0,1.25,-1,1.3333333333333333,3.0
2.45,2.87,-1,0.3333333333333333,1.6666666666666667
1.61,6.0,-1,1.0,2.3333333333333335
7.0,1.44,1,1.0,2.3333333333333335
1.5,7.5,0,1.6666666666666667,3.0
6.0,1.6,1,1.0,3.0
2.04,3.79,1,1.3333333333333333,0.3333333333333333
1.85,4.0,0,1.3333333333333333,1.3333333333333333
1.09,23.0,-1,3.0,0.3333333333333333
2.37,3.29,-1,2.3333333333333335,1.3333333333333333
4.2,1.95,1,2.3333333333333335,1.6666666666666667
1.5,7.0,-1,2.0,0.0
1.07,26.0,-1,2.3333333333333335,0.3333333333333333
1.85,4.0,-1,3.0,1.0
1.57,6.0,-1,1.3333333333333333,1.0
2.37,3.2,0,0.3333333333333333,1.0
2.38,3.1,1,0.0,1.6666666666666667
2.55,2.7,1,2.3333333333333335,3.0
2.38,3.4,1,0.3333333333333333,1.6666666666666667
2.8,2.6,1,0.6666666666666666,1.3333333333333333
2.0,3.75,0,0.0,2.0
3.0,2.38,0,2.3333333333333335,3.0
3.5,2.15,1,1.0,0.3333333333333333
10.0,1.29,1,1.3333333333333333,2.0
2.5,2.9,-1,0.3333333333333333,2.0
1.75,5.0,0,1.3333333333333333,1.0
1.1,23.0,-1,2.0,2.3333333333333335
1.91,4.2,-1,2.3333333333333335,0.3333333333333333
1.83,4.33,-1,1.3333333333333333,1.0
1.08,26.0,-1,3.0,1.0
1.95,3.8,0,0.0,3.0
7.5,1.55,0,1.3333333333333333,3.0
1.83,4.5,1,1.3333333333333333,0.0
1.36,7.5,-1,2.0,0.3333333333333333
2.25,3.4,-1,1.0,1.3333333333333333
1.67,5.75,0,1.3333333333333333,0.3333333333333333
1.85,4.5,-1,2.0,1.6666666666666667
2.3,3.1,1,1.0,1.6666666666666667
2.05,3.8,1,2.0,0.3333333333333333
2.2,3.4,1,1.0,1.3333333333333333
2.88,2.63,-1,1.3333333333333333,2.3333333333333335
1.95,4.0,-1,1.3333333333333333,1.0
12.0,1.25,1,0.3333333333333333,3.0
2.9,2.4,0,0.0,1.0
17.0,1.17,1,0.0,1.3333333333333333
1.57,6.5,-1,2.3333333333333335,3.0
3.25,2.3,-1,1.0,2.0
1.8,4.5,0,1.0,1.0
1.73,5.5,0,2.0,1.0
1.4,7.5,-1,3.0,2.0
1.13,17.0,1,1.6666666666666667,2.0
1.91,4.5,-1,0.3333333333333333,0.0
3.4,2.25,1,2.0,2.3333333333333335
2.15,3.7,0,1.0,1.0
1.11,15.0,-1,3.0,1.0
1.5,7.0,-1,1.0,0.0
2.3,3.2,-1,0.3333333333333333,1.0
5.0,1.67,1,3.0,1.6666666666666667
2.75,2.55,-1,1.0,2.3333333333333335
3.3,2.3,1,1.3333333333333333,2.3333333333333335
3.1,2.4,1,0.0,1.0
1.22,15.0,-1,1.6666666666666667,0.0
1.83,4.5,-1,1.0,0.3333333333333333
11.0,1.25,1,1.3333333333333333,3.0
3.25,2.3,0,1.6666666666666667,1.6666666666666667
2.05,4.0,-1,1.0,2.0
2.0,3.8,1,,
1.85,4.33,-1,,
1.67,5.25,-1,,
1.67,5.5,-1,,
2.75,2.6,1,,
1.17,17.0,-1,,
1.57,6.0,-1,,
3.6,2.2,0,,
1.05,34.0,0,,
2.05,4.0,1,,
1.17,15.0,0,,
3.6,2.15,1,,
1.95,4.33,1,,
2.5,3.1,1,,
4.75,1.75,1,,
2.2,3.6,0,,
2.15,3.6,-1,,
10.0,1.29,1,,
2.2,3.4,-1,,
2.05,3.75,-1,,
2.1,3.7,1,,
3.25,2.3,-1,,
9.5,1.3,1,,
1.17,15.0,-1,,
1.5,7.5,0,,
1.62,5.5,0,,
8.0,1.45,0,,
2.38,3.2,1,,
1.75,4.5,-1,,
2.05,4.1,-1,,
